Row,Column,value
-0.963530867,-1.30922952,-7.07225573
-0.963530867,-0.98771378,-0.448499015
-0.963530867,-0.66619804,12.65550089
-0.963530867,-0.3446823,2.22244424
-0.963530867,-0.02316656,-3.129403049
-0.963530867,0.29834918,-10.50104109
-0.963530867,0.61986492,-4.994044403
-0.963530867,0.94138066,0.047694909
-0.963530867,1.2628964,2.664128589
-0.963530867,1.58441214,11.00085289
-0.963530867,1.90592788,-0.41310031
-0.963530867,2.22744362,0.992938751
-0.963530867,2.54895936,6.669585168
-0.963530867,2.8704751,-3.938341323
-0.963530867,3.19199084,2.560711741
-0.963530867,3.51350658,7.326444863
-0.963530867,3.83502232,4.496517636
-0.963530867,4.15653806,-7.582168437
-0.963530867,4.4780538,1.475962956
-0.963530867,4.79956954,-2.904580124
-0.963530867,5.12108528,-10.57730586
-0.963530867,5.44260102,-10.19728266
-0.963530867,5.76411676,-1.186106817
-0.963530867,6.0856325,5.645751551
-0.963530867,6.40714824,4.222609239
-0.963530867,6.72866398,5.078395783
-0.963530867,7.05017972,1.267305109
-0.963530867,7.37169546,-7.79133011
-0.963530867,7.6932112,-9.978496003
-0.963530867,8.01472694,-6.563029661
-0.963530867,8.33624268,-1.78836992
-0.963530867,8.65775842,-5.712385468
-0.963530867,8.97927416,-4.187190219
-0.963530867,9.3007899,-3.573250265
-0.963530867,9.62230564,-0.467869772
-0.963530867,9.94382138,1.865521932
-0.963530867,10.26533712,-4.121674303
-0.963530867,10.58685286,-4.961155652
-0.963530867,10.9083686,-4.750501942
-0.963530867,11.22988434,-3.510330559
-0.963530867,11.55140008,-2.606180809
-0.963530867,11.87291582,-2.765403586
-0.963530867,12.19443156,-2.911648388
-0.963530867,12.5159473,-3.768209328
-0.963530867,12.83746304,-1.648953536
-0.963530867,13.15897878,0.291228418
-0.963530867,13.48049452,0.213388995
-0.963530867,13.80201026,-0.537949528
-0.963530867,14.123526,-1.819721454
-0.801966133,-18.028048,2.746268326
-0.801966133,-17.70653226,2.305834806
-0.801966133,-17.38501652,3.951780059
-0.801966133,-17.06350078,-1.634398311
-0.801966133,-16.74198504,-1.267436667
-0.801966133,-16.4204693,-1.681332589
-0.801966133,-16.09895356,1.291697615
-0.801966133,-15.77743782,1.618633018
-0.801966133,-15.45592208,5.79746678
-0.801966133,-15.13440634,6.274567014
-0.801966133,-14.8128906,8.467039079
-0.801966133,-14.49137486,11.3954421
-0.801966133,-14.16985912,10.43928566
-0.801966133,-13.84834338,11.03357987
-0.801966133,-13.52682764,11.52233794
-0.801966133,-13.2053119,10.92941395
-0.801966133,-12.88379616,11.08852803
-0.801966133,-12.56228042,10.70130201
-0.801966133,-12.24076468,10.83214918
-0.801966133,-11.91924894,11.11609024
-0.801966133,-11.5977332,10.320085
-0.801966133,-11.27621746,9.88497367
-0.801966133,-10.95470172,11.27829627
-0.801966133,-10.63318598,8.78597153
-0.801966133,-10.31167024,10.25556688
-0.801966133,-9.9901545,5.598613491
-0.801966133,-9.66863876,-3.972978459
-0.801966133,-9.34712302,10.31744895
-0.801966133,-9.02560728,0.816686583
-0.801966133,-8.70409154,-5.142814412
-0.801966133,-8.3825758,-4.802809919
-0.801966133,-8.06106006,-4.681848642
-0.801966133,-7.73954432,-4.527151112
-0.801966133,-7.41802858,-4.440309742
-0.801966133,-7.09651284,-4.462634805
-0.801966133,-6.7749971,-3.792271959
-0.801966133,-6.45348136,-2.118680299
-0.801966133,-6.13196562,-1.264443481
-0.801966133,-5.81044988,-2.947230206
-0.801966133,-5.48893414,2.692823375
-0.801966133,-5.1674184,-0.689114856
-0.801966133,-4.84590266,-5.533774391
-0.801966133,-4.52438692,-9.962179531
-0.801966133,-4.20287118,-4.476954842
-0.801966133,-3.88135544,-5.267801011
-0.801966133,-3.5598397,-1.106701997
-0.801966133,-3.23832396,1.380369461
-0.801966133,-2.91680822,-1.828902073
-0.801966133,-2.59529248,-5.488808741
-0.801966133,-2.27377674,1.2099811
-0.801966133,-1.952261,-1.836746389
-0.801966133,-1.63074526,-10.17842451
-0.801966133,-1.30922952,-5.246729094
-0.801966133,-0.98771378,1.100057357
-0.801966133,-0.66619804,7.083064718
-0.801966133,-0.3446823,5.041142849
-0.801966133,-0.02316656,-0.611300425
-0.801966133,0.29834918,-8.019284687
-0.801966133,0.61986492,10.90195226
-0.801966133,0.94138066,2.448496762
-0.801966133,1.2628964,0.397643312
-0.801966133,1.58441214,9.145935559
-0.801966133,1.90592788,2.22667168
-0.801966133,2.22744362,-0.570264411
-0.801966133,2.54895936,9.250067544
-0.801966133,2.8704751,-0.570178207
-0.801966133,3.19199084,-0.321375654
-0.801966133,3.51350658,4.450804436
-0.801966133,3.83502232,5.253398894
-0.801966133,4.15653806,0.529962855
-0.801966133,4.4780538,-0.226221956
-0.801966133,4.79956954,-5.216113232
-0.801966133,5.12108528,-10.86315898
-0.801966133,5.44260102,-9.780025504
-0.801966133,5.76411676,-0.758962492
-0.801966133,6.0856325,6.992509152
-0.801966133,6.40714824,2.774145236
-0.801966133,6.72866398,1.43149944
-0.801966133,7.05017972,-1.95978765
-0.801966133,7.37169546,-8.166724132
-0.801966133,7.6932112,-8.340850794
-0.801966133,8.01472694,-6.206512915
-0.801966133,8.33624268,1.757377508
-0.801966133,8.65775842,-4.68355027
-0.801966133,8.97927416,-1.639096709
-0.801966133,9.3007899,-0.857731225
-0.801966133,9.62230564,-2.596756637
-0.801966133,9.94382138,-1.769344978
-0.801966133,10.26533712,-5.10432732
-0.801966133,10.58685286,-5.903240063
-0.801966133,10.9083686,-5.921871644
-0.801966133,11.22988434,-4.496227923
-0.801966133,11.55140008,-2.472961063
-0.801966133,11.87291582,-2.027753447
-0.801966133,12.19443156,-2.310643892
-0.801966133,12.5159473,-4.326183268
-0.801966133,12.83746304,-2.900703889
-0.801966133,13.15897878,-0.58668407
-0.801966133,13.48049452,-0.245488899
-0.801966133,13.80201026,-1.102211535
-0.801966133,14.123526,-2.357012426
-0.6404014,-18.028048,2.812332561
-0.6404014,-17.70653226,2.375222859
-0.6404014,-17.38501652,4.04465221
-0.6404014,-17.06350078,-1.210682577
-0.6404014,-16.74198504,-0.706675728
-0.6404014,-16.4204693,0.185820101
-0.6404014,-16.09895356,-0.923199572
-0.6404014,-15.77743782,-3.430379095
-0.6404014,-15.45592208,1.12646857
-0.6404014,-15.13440634,0.181849661
-0.6404014,-14.8128906,1.352629398
-0.6404014,-14.49137486,10.05260578
-0.6404014,-14.16985912,7.182802948
-0.6404014,-13.84834338,7.888297345
-0.6404014,-13.52682764,10.82898164
-0.6404014,-13.2053119,8.807302962
-0.6404014,-12.88379616,9.087777597
-0.6404014,-12.56228042,9.71659036
-0.6404014,-12.24076468,9.774235138
-0.6404014,-11.91924894,10.8994243
-0.6404014,-11.5977332,7.987582494
-0.6404014,-11.27621746,7.340896489
-0.6404014,-10.95470172,10.33257336
-0.6404014,-10.63318598,5.052645953
-0.6404014,-10.31167024,4.643037842
-0.6404014,-9.9901545,7.042892687
-0.6404014,-9.66863876,3.082335841
-0.6404014,-9.34712302,8.511123275
-0.6404014,-9.02560728,2.116869351
-0.6404014,-8.70409154,-4.169854622
-0.6404014,-8.3825758,-3.941473356
-0.6404014,-8.06106006,-4.456678056
-0.6404014,-7.73954432,-4.41318791
-0.6404014,-7.41802858,-4.288807554
-0.6404014,-7.09651284,-4.345716823
-0.6404014,-6.7749971,-3.356925483
-0.6404014,-6.45348136,-0.875765124
-0.6404014,-6.13196562,1.292289576
-0.6404014,-5.81044988,2.778127572
-0.6404014,-5.48893414,9.114677399
-0.6404014,-5.1674184,2.853968089
-0.6404014,-4.84590266,-2.899700622
-0.6404014,-4.52438692,-5.741341695
-0.6404014,-4.20287118,-5.706765698
-0.6404014,-3.88135544,-9.463924984
-0.6404014,-3.5598397,-6.109296309
-0.6404014,-3.23832396,-4.534282362
-0.6404014,-2.91680822,-5.028711102
-0.6404014,-2.59529248,-2.983988458
-0.6404014,-2.27377674,0.79773688
-0.6404014,-1.952261,-2.269614117
-0.6404014,-1.63074526,-6.507467276
-0.6404014,-1.30922952,-2.118463079
-0.6404014,-0.98771378,-0.247121933
-0.6404014,-0.66619804,-0.045979423
-0.6404014,-0.3446823,3.991699818
-0.6404014,-0.02316656,-0.251506334
-0.6404014,0.29834918,-2.092736956
-0.6404014,0.61986492,9.635645886
-0.6404014,0.94138066,1.036426476
-0.6404014,1.2628964,-3.019761829
-0.6404014,1.58441214,9.151362672
-0.6404014,1.90592788,3.505358302
-0.6404014,2.22744362,-0.22684644
-0.6404014,2.54895936,9.836373685
-0.6404014,2.8704751,3.21660336
-0.6404014,3.19199084,-0.706421645
-0.6404014,3.51350658,-0.438846797
-0.6404014,3.83502232,6.581052704
-0.6404014,4.15653806,3.864826459
-0.6404014,4.4780538,-0.464782418
-0.6404014,4.79956954,-7.039034437
-0.6404014,5.12108528,-11.10339402
-0.6404014,5.44260102,-6.815372859
-0.6404014,5.76411676,1.259617308
-0.6404014,6.0856325,5.743137181
-0.6404014,6.40714824,-2.544026539
-0.6404014,6.72866398,-4.289017685
-0.6404014,7.05017972,-5.667739658
-0.6404014,7.37169546,-9.060155626
-0.6404014,7.6932112,-8.1299551
-0.6404014,8.01472694,-6.010644694
-0.6404014,8.33624268,1.341408088
-0.6404014,8.65775842,3.161641318
-0.6404014,8.97927416,2.040830669
-0.6404014,9.3007899,3.155237904
-0.6404014,9.62230564,-4.953211133
-0.6404014,9.94382138,-4.549411583
-0.6404014,10.26533712,-6.281903709
-0.6404014,10.58685286,-6.395460971
-0.6404014,10.9083686,-6.142134628
-0.6404014,11.22988434,-4.989527622
-0.6404014,11.55140008,-3.765797779
-0.6404014,11.87291582,-3.469407152
-0.6404014,12.19443156,-2.265263925
-0.6404014,12.5159473,-3.532010539
-0.6404014,12.83746304,-3.578659989
-0.6404014,13.15897878,-2.473128444
-0.6404014,13.48049452,-0.63405281
-0.6404014,13.80201026,-1.651016514
-0.6404014,14.123526,-2.893136077
-0.478836667,-18.028048,2.877992945
-0.478836667,-17.70653226,2.444207061
-0.478836667,-17.38501652,4.027013874
-0.478836667,-17.06350078,-0.820083284
-0.478836667,-16.74198504,-0.255613463
-0.478836667,-16.4204693,1.206587397
-0.478836667,-16.09895356,-1.205031631
-0.478836667,-15.77743782,-1.659494772
-0.478836667,-15.45592208,3.530729325
-0.478836667,-15.13440634,-2.204718645
-0.478836667,-14.8128906,-3.201292803
-0.478836667,-14.49137486,3.831381699
-0.478836667,-14.16985912,2.616876129
-0.478836667,-13.84834338,3.969282823
-0.478836667,-13.52682764,9.775929379
-0.478836667,-13.2053119,5.623062362
-0.478836667,-12.88379616,6.435477373
-0.478836667,-12.56228042,8.097092212
-0.478836667,-12.24076468,7.688516372
-0.478836667,-11.91924894,8.38767741
-0.478836667,-11.5977332,4.957684486
-0.478836667,-11.27621746,4.238819238
-0.478836667,-10.95470172,8.114342735
-0.478836667,-10.63318598,0.634124068
-0.478836667,-10.31167024,-4.781749293
-0.478836667,-9.9901545,4.170547589
-0.478836667,-9.66863876,7.279187993
-0.478836667,-9.34712302,9.177639753
-0.478836667,-9.02560728,4.970913776
-0.478836667,-8.70409154,-0.895191342
-0.478836667,-8.3825758,-2.69950936
-0.478836667,-8.06106006,-4.097114422
-0.478836667,-7.73954432,-4.321483475
-0.478836667,-7.41802858,-4.211360312
-0.478836667,-7.09651284,-4.248664336
-0.478836667,-6.7749971,-3.332908159
-0.478836667,-6.45348136,-0.072619963
-0.478836667,-6.13196562,4.134438207
-0.478836667,-5.81044988,10.22033903
-0.478836667,-5.48893414,12.9241912
-0.478836667,-5.1674184,7.598786128
-0.478836667,-4.84590266,3.846933805
-0.478836667,-4.52438692,1.832693169
-0.478836667,-4.20287118,-4.373832189
-0.478836667,-3.88135544,-6.601733584
-0.478836667,-3.5598397,-4.139711704
-0.478836667,-3.23832396,-5.688039346
-0.478836667,-2.91680822,-6.234797242
-0.478836667,-2.59529248,-1.43691736
-0.478836667,-2.27377674,0.931302477
-0.478836667,-1.952261,-1.456950001
-0.478836667,-1.63074526,-3.520647952
-0.478836667,-1.30922952,-0.342164255
-0.478836667,-0.98771378,-4.92744627
-0.478836667,-0.66619804,-2.051065108
-0.478836667,-0.3446823,4.861575827
-0.478836667,-0.02316656,-0.145595275
-0.478836667,0.29834918,1.597344478
-0.478836667,0.61986492,7.875380287
-0.478836667,0.94138066,-1.948753977
-0.478836667,1.2628964,-8.223612773
-0.478836667,1.58441214,11.60854144
-0.478836667,1.90592788,4.430996291
-0.478836667,2.22744362,-1.139134568
-0.478836667,2.54895936,10.60275024
-0.478836667,2.8704751,6.256537938
-0.478836667,3.19199084,-0.321413595
-0.478836667,3.51350658,-6.991374736
-0.478836667,3.83502232,6.752110966
-0.478836667,4.15653806,3.283563075
-0.478836667,4.4780538,-0.403306052
-0.478836667,4.79956954,-4.904616357
-0.478836667,5.12108528,-9.720650293
-0.478836667,5.44260102,-4.720412951
-0.478836667,5.76411676,3.520479994
-0.478836667,6.0856325,0.820306904
-0.478836667,6.40714824,-10.02585846
-0.478836667,6.72866398,-8.797718349
-0.478836667,7.05017972,-9.06721423
-0.478836667,7.37169546,-9.678797832
-0.478836667,7.6932112,-8.255362274
-0.478836667,8.01472694,-6.140392991
-0.478836667,8.33624268,-0.606279095
-0.478836667,8.65775842,4.929284782
-0.478836667,8.97927416,4.546204064
-0.478836667,9.3007899,7.813972255
-0.478836667,9.62230564,-6.779486897
-0.478836667,9.94382138,-6.305349654
-0.478836667,10.26533712,-6.751598395
-0.478836667,10.58685286,-6.564424768
-0.478836667,10.9083686,-6.295865416
-0.478836667,11.22988434,-5.472993742
-0.478836667,11.55140008,-4.884065967
-0.478836667,11.87291582,-5.504663792
-0.478836667,12.19443156,-1.339833736
-0.478836667,12.5159473,-2.627327433
-0.478836667,12.83746304,-2.834136729
-0.478836667,13.15897878,-4.105444534
-0.478836667,13.48049452,-1.825895433
-0.478836667,13.80201026,-2.251520913
-0.478836667,14.123526,-3.428092408
-0.317271933,-18.028048,2.943249477
-0.317271933,-17.70653226,2.512787412
-0.317271933,-17.38501652,3.956150108
-0.317271933,-17.06350078,-0.454338226
-0.317271933,-16.74198504,0.132044171
-0.317271933,-16.4204693,1.547324532
-0.317271933,-16.09895356,1.806812899
-0.317271933,-15.77743782,4.158697883
-0.317271933,-15.45592208,0.403737048
-0.317271933,-15.13440634,0.193442053
-0.317271933,-14.8128906,-2.431440674
-0.317271933,-14.49137486,-2.710658292
-0.317271933,-14.16985912,-2.049894644
-0.317271933,-13.84834338,-1.622962813
-0.317271933,-13.52682764,8.552999213
-0.317271933,-13.2053119,1.63196111
-0.317271933,-12.88379616,3.953761708
-0.317271933,-12.56228042,6.236686478
-0.317271933,-12.24076468,4.044800011
-0.317271933,-11.91924894,3.979624412
-0.317271933,-11.5977332,1.466978267
-0.317271933,-11.27621746,0.478325032
-0.317271933,-10.95470172,3.906702821
-0.317271933,-10.63318598,-1.26861658
-0.317271933,-10.31167024,-0.813989104
-0.317271933,-9.9901545,0.724071015
-0.317271933,-9.66863876,4.77307573
-0.317271933,-9.34712302,7.532018039
-0.317271933,-9.02560728,9.584503575
-0.317271933,-8.70409154,2.77869576
-0.317271933,-8.3825758,-1.380160116
-0.317271933,-8.06106006,-3.767920383
-0.317271933,-7.73954432,-4.044370492
-0.317271933,-7.41802858,-4.091893692
-0.317271933,-7.09651284,-4.179387844
-0.317271933,-6.7749971,-3.886018931
-0.317271933,-6.45348136,0.372895828
-0.317271933,-6.13196562,5.846102111
-0.317271933,-5.81044988,15.82281825
-0.317271933,-5.48893414,11.91320627
-0.317271933,-5.1674184,9.089741637
-0.317271933,-4.84590266,4.602184817
-0.317271933,-4.52438692,0.986358095
-0.317271933,-4.20287118,-3.487893914
-0.317271933,-3.88135544,-3.014096796
-0.317271933,-3.5598397,-1.034951302
-0.317271933,-3.23832396,-2.229967104
-0.317271933,-2.91680822,-3.370636425
-0.317271933,-2.59529248,-2.333711552
-0.317271933,-2.27377674,-1.142157886
-0.317271933,-1.952261,-0.482028312
-0.317271933,-1.63074526,-0.861605542
-0.317271933,-1.30922952,0.18718119
-0.317271933,-0.98771378,-3.600393531
-0.317271933,-0.66619804,-0.783683734
-0.317271933,-0.3446823,7.064615878
-0.317271933,-0.02316656,-1.879266777
-0.317271933,0.29834918,3.115271036
-0.317271933,0.61986492,6.429568248
-0.317271933,0.94138066,-4.651486541
-0.317271933,1.2628964,-3.19278456
-0.317271933,1.58441214,12.24266473
-0.317271933,1.90592788,6.224599638
-0.317271933,2.22744362,-6.077522354
-0.317271933,2.54895936,10.87469121
-0.317271933,2.8704751,9.536850317
-0.317271933,3.19199084,-1.137485797
-0.317271933,3.51350658,-6.405442999
-0.317271933,3.83502232,7.267838661
-0.317271933,4.15653806,0.790344711
-0.317271933,4.4780538,-0.308800335
-0.317271933,4.79956954,3.087410964
-0.317271933,5.12108528,-7.016272051
-0.317271933,5.44260102,-3.974243115
-0.317271933,5.76411676,5.811043487
-0.317271933,6.0856325,0.814280588
-0.317271933,6.40714824,-7.728075806
-0.317271933,6.72866398,-9.836386515
-0.317271933,7.05017972,-8.608599608
-0.317271933,7.37169546,-9.110024518
-0.317271933,7.6932112,-8.356056361
-0.317271933,8.01472694,-5.503096643
-0.317271933,8.33624268,-2.934845631
-0.317271933,8.65775842,5.695396024
-0.317271933,8.97927416,4.074247773
-0.317271933,9.3007899,-0.344779938
-0.317271933,9.62230564,-6.373878234
-0.317271933,9.94382138,-6.98516341
-0.317271933,10.26533712,-6.91950697
-0.317271933,10.58685286,-6.730146968
-0.317271933,10.9083686,-6.489788258
-0.317271933,11.22988434,-5.905851584
-0.317271933,11.55140008,-5.640007399
-0.317271933,11.87291582,-5.706931945
-0.317271933,12.19443156,-2.836557707
-0.317271933,12.5159473,-2.582578706
-0.317271933,12.83746304,-1.697283629
-0.317271933,13.15897878,-3.25417547
-0.317271933,13.48049452,-3.988180508
-0.317271933,13.80201026,-2.931114899
-0.317271933,14.123526,-3.961881418
-0.1557072,-18.028048,3.008102158
-0.1557072,-17.70653226,2.580963912
-0.1557072,-17.38501652,3.85733746
-0.1557072,-17.06350078,-0.105986202
-0.1557072,-16.74198504,0.495460676
-0.1557072,-16.4204693,1.436491846
-0.1557072,-16.09895356,3.620176021
-0.1557072,-15.77743782,6.618514711
-0.1557072,-15.45592208,2.807080134
-0.1557072,-15.13440634,-0.512229209
-0.1557072,-14.8128906,-0.04911936
-0.1557072,-14.49137486,-1.122022359
-0.1557072,-14.16985912,-2.134041428
-0.1557072,-13.84834338,-6.806392523
-0.1557072,-13.52682764,5.714900284
-0.1557072,-13.2053119,-2.115833765
-0.1557072,-12.88379616,2.402897472
-0.1557072,-12.56228042,4.80924425
-0.1557072,-12.24076468,-1.331090302
-0.1557072,-11.91924894,-0.545574231
-0.1557072,-11.5977332,-2.215402145
-0.1557072,-11.27621746,-3.895047655
-0.1557072,-10.95470172,-1.123090861
-0.1557072,-10.63318598,-2.267022702
-0.1557072,-10.31167024,3.109035308
-0.1557072,-9.9901545,5.7706805
-0.1557072,-9.66863876,5.289318215
-0.1557072,-9.34712302,5.389275121
-0.1557072,-9.02560728,12.31326214
-0.1557072,-8.70409154,6.138218359
-0.1557072,-8.3825758,-0.190432476
-0.1557072,-8.06106006,-3.421708749
-0.1557072,-7.73954432,-3.506346225
-0.1557072,-7.41802858,-3.78868615
-0.1557072,-7.09651284,-3.926573964
-0.1557072,-6.7749971,-1.735196855
-0.1557072,-6.45348136,0.763598404
-0.1557072,-6.13196562,0.594588283
-0.1557072,-5.81044988,12.36090563
-0.1557072,-5.48893414,10.56315644
-0.1557072,-5.1674184,5.797951548
-0.1557072,-4.84590266,0.117662392
-0.1557072,-4.52438692,-1.503699307
-0.1557072,-4.20287118,-2.501222289
-0.1557072,-3.88135544,0.340063173
-0.1557072,-3.5598397,-2.256228411
-0.1557072,-3.23832396,0.757741669
-0.1557072,-2.91680822,0.389291203
-0.1557072,-2.59529248,-5.213897291
-0.1557072,-2.27377674,-4.250862082
-0.1557072,-1.952261,0.013756772
-0.1557072,-1.63074526,1.444610866
-0.1557072,-1.30922952,1.913251022
-0.1557072,-0.98771378,-0.633749932
-0.1557072,-0.66619804,2.928107961
-0.1557072,-0.3446823,3.22414632
-0.1557072,-0.02316656,11.62387676
-0.1557072,0.29834918,2.181653214
-0.1557072,0.61986492,11.15519877
-0.1557072,0.94138066,-4.735341122
-0.1557072,1.2628964,0.150193315
-0.1557072,1.58441214,9.953185187
-0.1557072,1.90592788,9.150512999
-0.1557072,2.22744362,0.635535154
-0.1557072,2.54895936,8.240322621
-0.1557072,2.8704751,7.455575812
-0.1557072,3.19199084,-2.86158161
-0.1557072,3.51350658,-0.945653421
-0.1557072,3.83502232,6.542157184
-0.1557072,4.15653806,-2.282583175
-0.1557072,4.4780538,-1.842030899
-0.1557072,4.79956954,5.258487738
-0.1557072,5.12108528,-5.53186109
-0.1557072,5.44260102,-7.358693546
-0.1557072,5.76411676,7.872030119
-0.1557072,6.0856325,3.360209481
-0.1557072,6.40714824,-3.628022064
-0.1557072,6.72866398,-8.182090567
-0.1557072,7.05017972,-1.275073829
-0.1557072,7.37169546,-5.198773108
-0.1557072,7.6932112,-7.815235042
-0.1557072,8.01472694,-1.708467054
-0.1557072,8.33624268,-6.520347198
-0.1557072,8.65775842,7.557569867
-0.1557072,8.97927416,0.80169367
-0.1557072,9.3007899,-4.021948145
-0.1557072,9.62230564,-6.458122432
-0.1557072,9.94382138,-7.101732788
-0.1557072,10.26533712,-7.060811554
-0.1557072,10.58685286,-6.884812839
-0.1557072,10.9083686,-6.646030762
-0.1557072,11.22988434,-6.329318735
-0.1557072,11.55140008,-6.208447669
-0.1557072,11.87291582,-5.816513378
-0.1557072,12.19443156,-3.833482594
-0.1557072,12.5159473,-4.530085346
-0.1557072,12.83746304,-2.824179996
-0.1557072,13.15897878,-2.511620639
-0.1557072,13.48049452,-3.255582273
-0.1557072,13.80201026,-2.985424071
-0.1557072,14.123526,-5.220003338
0.005857533,-18.028048,3.072550988
0.005857533,-17.70653226,2.64873656
0.005857533,-17.38501652,3.742749629
0.005857533,-17.06350078,0.229862951
0.005857533,-16.74198504,0.855403358
0.005857533,-16.4204693,0.805816599
0.005857533,-16.09895356,1.282793698
0.005857533,-15.77743782,4.374032949
0.005857533,-15.45592208,3.459036314
0.005857533,-15.13440634,-3.549790063
0.005857533,-14.8128906,3.772418881
0.005857533,-14.49137486,3.033847614
0.005857533,-14.16985912,1.933034118
0.005857533,-13.84834338,-4.747383904
0.005857533,-13.52682764,3.331763029
0.005857533,-13.2053119,-1.236319771
0.005857533,-12.88379616,0.326702788
0.005857533,-12.56228042,4.541675085
0.005857533,-12.24076468,-5.578459234
0.005857533,-11.91924894,-3.772747316
0.005857533,-11.5977332,-5.268407696
0.005857533,-11.27621746,-6.796139433
0.005857533,-10.95470172,-2.225477008
0.005857533,-10.63318598,-3.507304567
0.005857533,-10.31167024,2.924387083
0.005857533,-9.9901545,8.0731806
0.005857533,-9.66863876,9.378415431
0.005857533,-9.34712302,9.182065071
0.005857533,-9.02560728,6.449527531
0.005857533,-8.70409154,8.443172482
0.005857533,-8.3825758,0.875843292
0.005857533,-8.06106006,-3.155841429
0.005857533,-7.73954432,-2.596083549
0.005857533,-7.41802858,-3.354645303
0.005857533,-7.09651284,-2.970408211
0.005857533,-6.7749971,1.197198519
0.005857533,-6.45348136,4.754410874
0.005857533,-6.13196562,0.69771186
0.005857533,-5.81044988,8.394196726
0.005857533,-5.48893414,14.92188169
0.005857533,-5.1674184,5.670580959
0.005857533,-4.84590266,-0.161204725
0.005857533,-4.52438692,-1.181516815
0.005857533,-4.20287118,-5.104619858
0.005857533,-3.88135544,-2.20426925
0.005857533,-3.5598397,-7.246857034
0.005857533,-3.23832396,-0.400141311
0.005857533,-2.91680822,2.444773271
0.005857533,-2.59529248,-4.267282239
0.005857533,-2.27377674,-4.625234693
0.005857533,-1.952261,3.693178727
0.005857533,-1.63074526,-0.376072539
0.005857533,-1.30922952,5.491540892
0.005857533,-0.98771378,2.307678264
0.005857533,-0.66619804,8.592596348
0.005857533,-0.3446823,3.820847714
0.005857533,-0.02316656,9.460892062
0.005857533,0.29834918,1.799557597
0.005857533,0.61986492,0.814670369
0.005857533,0.94138066,-0.271908601
0.005857533,1.2628964,1.458089184
0.005857533,1.58441214,7.988915189
0.005857533,1.90592788,11.21200687
0.005857533,2.22744362,5.536331598
0.005857533,2.54895936,7.148071
0.005857533,2.8704751,4.997592421
0.005857533,3.19199084,-4.943809691
0.005857533,3.51350658,2.201125515
0.005857533,3.83502232,7.264028925
0.005857533,4.15653806,-1.469134879
0.005857533,4.4780538,-4.842660301
0.005857533,4.79956954,-0.41918345
0.005857533,5.12108528,-6.010460481
0.005857533,5.44260102,-7.142901495
0.005857533,5.76411676,6.542637162
0.005857533,6.0856325,6.630572568
0.005857533,6.40714824,0.949716185
0.005857533,6.72866398,-7.259319842
0.005857533,7.05017972,1.968691157
0.005857533,7.37169546,-3.766599908
0.005857533,7.6932112,-7.117564765
0.005857533,8.01472694,6.387265327
0.005857533,8.33624268,-3.311310817
0.005857533,8.65775842,4.265220097
0.005857533,8.97927416,-6.762840374
0.005857533,9.3007899,-6.212137965
0.005857533,9.62230564,-6.860869779
0.005857533,9.94382138,-7.191949339
0.005857533,10.26533712,-7.139394984
0.005857533,10.58685286,-6.977399468
0.005857533,10.9083686,-6.741668297
0.005857533,11.22988434,-6.599642435
0.005857533,11.55140008,-6.507224944
0.005857533,11.87291582,-6.061056849
0.005857533,12.19443156,-4.915403585
0.005857533,12.5159473,-4.994115713
0.005857533,12.83746304,-2.519020701
0.005857533,13.15897878,-1.665622475
0.005857533,13.48049452,-2.101953363
0.005857533,13.80201026,-2.560199282
0.005857533,14.123526,-6.611320292
0.167422267,-18.028048,3.136595966
0.167422267,-17.70653226,2.716105357
0.167422267,-17.38501652,3.618319215
0.167422267,-17.06350078,0.556866408
0.167422267,-16.74198504,1.223112074
0.167422267,-16.4204693,0.18286662
0.167422267,-16.09895356,-1.00287716
0.167422267,-15.77743782,2.860830425
0.167422267,-15.45592208,0.406434962
0.167422267,-15.13440634,-3.150710549
0.167422267,-14.8128906,6.01485317
0.167422267,-14.49137486,1.726434427
0.167422267,-14.16985912,1.350069987
0.167422267,-13.84834338,-3.311971281
0.167422267,-13.52682764,2.700485537
0.167422267,-13.2053119,0.895365079
0.167422267,-12.88379616,0.178598999
0.167422267,-12.56228042,4.418123788
0.167422267,-12.24076468,-3.778788337
0.167422267,-11.91924894,0.039597592
0.167422267,-11.5977332,-3.189269669
0.167422267,-11.27621746,-6.343548283
0.167422267,-10.95470172,-0.013791652
0.167422267,-10.63318598,-4.397598551
0.167422267,-10.31167024,1.29901637
0.167422267,-9.9901545,7.075469817
0.167422267,-9.66863876,10.66308445
0.167422267,-9.34712302,9.788866448
0.167422267,-9.02560728,2.380040811
0.167422267,-8.70409154,9.631253906
0.167422267,-8.3825758,2.521925415
0.167422267,-8.06106006,-2.626599697
0.167422267,-7.73954432,-0.994195354
0.167422267,-7.41802858,-2.881839073
0.167422267,-7.09651284,-1.967328568
0.167422267,-6.7749971,3.420770933
0.167422267,-6.45348136,10.41325346
0.167422267,-6.13196562,3.155376148
0.167422267,-5.81044988,6.778010867
0.167422267,-5.48893414,12.8033822
0.167422267,-5.1674184,12.7920767
0.167422267,-4.84590266,6.999024844
0.167422267,-4.52438692,9.304165006
0.167422267,-4.20287118,-3.685841953
0.167422267,-3.88135544,-3.043490554
0.167422267,-3.5598397,-4.349615178
0.167422267,-3.23832396,1.836781419
0.167422267,-2.91680822,4.904962197
0.167422267,-2.59529248,0.763266925
